task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
isentropic_compressibility,1,4,77,1694,2079,0.6689658327686485,863,213,0.6882553321252294,6.381118779254167e-11
isentropic_compressibility,1,5,113,2486,3051,0.6446905294567004,863,213,0.6072088935565962,7.014019328687157e-11
isentropic_compressibility,2,1,14,308,378,0.6096431595310468,862,214,0.6596778571870856,6.254480355666922e-11
isentropic_compressibility,2,2,73,1606,1971,0.5747560893990764,859,217,0.5833203128985163,5.6846582945352495e-11
isentropic_compressibility,2,3,91,2002,2457,0.7449290209915375,859,217,0.5974972724304601,6.040005712885896e-11
isentropic_compressibility,2,4,53,1166,1431,0.5926567465983212,863,213,0.6374902267996261,5.5073244954844206e-11
isentropic_compressibility,2,5,116,2552,3132,0.6076358508076307,861,215,0.4627110593907813,8.926636405010785e-11
isentropic_compressibility,3,1,83,1826,2241,0.5428132765582357,861,215,0.7191631077615166,5.6703747241840347e-11
isentropic_compressibility,3,2,104,2288,2808,0.6721363401004348,861,215,0.670788648397552,5.935003515115031e-11
isentropic_compressibility,3,3,104,2288,2808,0.6011123089325545,861,215,0.5617031136907935,5.762962014507671e-11
isentropic_compressibility,3,4,143,3146,3861,0.698095613215992,861,215,0.5007755047954447,8.330186633898946e-11
isentropic_compressibility,3,5,46,1012,1242,0.6262568668244395,860,216,0.6343678874163983,5.4352555182734014e-11
linear_expansion,1,1,12,264,324,0.559051984035964,854,222,0.6569522395011664,2.961026461230559e-05
linear_expansion,1,2,62,1364,1674,0.6563060723507577,861,215,0.5315228675955275,3.164059574598135e-05
linear_expansion,1,3,47,1034,1269,0.7173715362186497,863,213,0.5295362194661712,2.735661302055385e-05
linear_expansion,1,4,36,792,972,0.5610380248151453,863,213,0.49720184534410716,3.3559325922765144e-05
linear_expansion,1,5,31,682,837,0.6666847449239421,863,213,0.5995349237401058,2.8582952613799345e-05
linear_expansion,2,1,37,814,999,0.6575149943088445,862,214,0.5833750231465304,3.0219052180550252e-05
linear_expansion,2,2,15,330,405,0.6349328713182707,859,217,0.5181099773410094,3.321155723840058e-05
linear_expansion,2,3,10,220,270,0.5626109332799925,859,217,0.5640141847703792,2.8556727268642535e-05
linear_expansion,2,4,53,1166,1431,0.5692122798904706,863,213,0.6320213099738496,2.81239187195005e-05
linear_expansion,2,5,41,902,1107,0.6709609167049029,861,215,0.6193948513093055,2.801297902146171e-05
linear_expansion,3,1,40,880,1080,0.7059886362563806,861,215,0.5771924389893022,2.952566083331043e-05
linear_expansion,3,2,16,352,432,0.6201396619138455,861,215,0.5608574399176056,3.142008324609948e-05
linear_expansion,3,3,13,286,351,0.6530711435293486,861,215,0.6576980674027029,2.76213933096116e-05
linear_expansion,3,4,80,1760,2160,0.6490053083892104,861,215,0.5898797725325247,2.65962585893058e-05
linear_expansion,3,5,23,506,621,0.5344961036350033,860,216,0.4973520868264488,3.4024296892049714e-05
qm_dipole_monomer,1,1,11,242,297,0.44415960663458043,856,221,0.5405733152050314,1.3510480623901628
qm_dipole_monomer,1,2,19,418,513,0.579062708066038,862,215,0.4986298227361078,1.3786792028192865
qm_dipole_monomer,1,3,85,1870,2295,0.6600104729964728,863,214,0.014591505410368244,1.6940765367399833
qm_dipole_monomer,1,4,9,198,243,0.42706589742573076,864,213,0.485417009713935,1.3996542950878212
qm_dipole_monomer,1,5,42,924,1134,0.3973364153452066,863,214,0.47083586314066495,1.5321381889032561
qm_dipole_monomer,2,1,107,2354,2889,0.5249312681431328,863,214,0.5035058121391036,1.3098998830783464
qm_dipole_monomer,2,2,46,1012,1242,0.5743792800026688,860,217,0.5021143059576851,1.4964610238184104
qm_dipole_monomer,2,3,36,792,972,0.5774670535285579,859,218,0.47940919981290675,1.447750375672028
qm_dipole_monomer,2,4,17,374,459,0.5408425022989074,864,213,0.31329703487510663,1.6485996569803794
qm_dipole_monomer,2,5,7,154,189,0.4903684424073309,862,215,0.4467567105466307,1.2713207316407793
qm_dipole_monomer,3,1,34,748,918,0.4757110285677548,862,215,0.47524017031680565,1.372393580671998
qm_dipole_monomer,3,2,67,1474,1809,0.586587498300303,862,215,0.4819385297217942,1.4679477659005982
qm_dipole_monomer,3,3,38,836,1026,0.6141488982950872,861,216,0.5831094773467019,1.1672647135720577
qm_dipole_monomer,3,4,38,836,1026,0.5725617855914715,861,216,0.5304293643518082,1.3920498020678487
qm_dipole_monomer,3,5,30,660,810,0.5256840015783977,862,215,0.5212604905510356,1.345369554849052
qm_homo_monomer,1,1,153,3366,4131,0.923542089459914,856,221,0.9050635603589644,0.2771761135410268
qm_homo_monomer,1,2,155,3410,4185,0.8997633645881912,862,215,0.8999324174881391,0.2791691693130464
qm_homo_monomer,1,3,170,3740,4590,0.933963941772127,863,214,0.8968945167323087,0.2910314279337444
qm_homo_monomer,1,4,134,2948,3618,0.8958395880048077,864,213,0.9178929639846841,0.2816421549957162
qm_homo_monomer,1,5,80,1760,2160,0.9181848402709131,863,214,0.909851453555641,0.27381569283945534
qm_homo_monomer,2,1,48,1056,1296,0.9282824339743572,863,214,0.8820518313619371,0.32292113503336034
qm_homo_monomer,2,2,131,2882,3537,0.8676440750988528,860,217,0.9254762608987354,0.266250124535536
qm_homo_monomer,2,3,147,3234,3969,0.9197317199628124,859,218,0.8940922134309259,0.2625702151338456
qm_homo_monomer,2,4,119,2618,3213,0.9245846942046919,864,213,0.8981602423696189,0.27999440255598895
qm_homo_monomer,2,5,129,2838,3483,0.9225230918188279,862,215,0.9256544546491696,0.26406462952714027
qm_homo_monomer,3,1,114,2508,3078,0.8945639498687594,862,215,0.9106347202524246,0.27360963283279127
qm_homo_monomer,3,2,88,1936,2376,0.9168101802992057,862,215,0.8748250318619339,0.339084240633949
qm_homo_monomer,3,3,199,4378,5373,0.920476460206387,861,216,0.8661898804038736,0.3121405891999592
qm_homo_monomer,3,4,121,2662,3267,0.8528534572612435,861,216,0.9244267189043854,0.2591704886269604
qm_homo_monomer,3,5,94,2068,2538,0.9036039720800281,862,215,0.8732390591651985,0.3262710690490431
qm_lumo_monomer,1,1,116,2552,3132,0.9643075851026969,856,221,0.8278656560325862,0.6060958875337366
qm_lumo_monomer,1,2,9,198,243,0.8088987555457439,862,215,0.885689854776476,0.46957923380249394
qm_lumo_monomer,1,3,95,2090,2565,0.963301217104117,863,214,0.8088184792390615,0.621674500124506
qm_lumo_monomer,1,4,4,88,108,0.7906595098041707,864,213,0.9027187105895422,0.4165510279449454
qm_lumo_monomer,1,5,113,2486,3051,0.968576382167287,863,214,0.9475602449147001,0.3339409974447258
qm_lumo_monomer,2,1,129,2838,3483,0.9730886379993643,863,214,0.7861193106791394,0.6700011220487319
qm_lumo_monomer,2,2,56,1232,1512,0.7895588415768894,860,217,0.8733087831000811,0.5030092422330098
qm_lumo_monomer,2,3,95,2090,2565,0.9666626339646418,859,218,0.9421998513201332,0.3274544230947567
qm_lumo_monomer,2,4,55,1210,1485,0.9682740971167315,864,213,0.8324425564714165,0.5947712409007326
qm_lumo_monomer,2,5,195,4290,5265,0.9666573399314845,862,215,0.9557734054582455,0.28715786763676177
qm_lumo_monomer,3,1,15,330,405,0.9353927239447476,862,215,0.9518056361686945,0.3034680915651922
qm_lumo_monomer,3,2,63,1386,1701,0.9624998291982069,862,215,0.8326976413024547,0.5943237060158177
qm_lumo_monomer,3,3,49,1078,1323,0.9479032566546174,861,216,0.8705641750153559,0.4934672552677294
qm_lumo_monomer,3,4,59,1298,1593,0.7943656324322034,861,216,0.9346644256992099,0.3532566804547105
qm_lumo_monomer,3,5,110,2420,2970,0.9674494014608024,862,215,0.819986161225801,0.6303516491805803
qm_polarizability_monomer,1,1,86,1892,2322,0.9935929268546664,854,221,0.9946797399877136,1.759882695005215
qm_polarizability_monomer,1,2,80,1760,2160,0.9969018652129535,861,214,0.9876016535421639,2.6714549115169715
