task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
p_exp_H2,3,3,8,80,96,0.7808210556735052,369,92,0.5491950354556502,0.5536947694744261
p_exp_H2,3,4,116,1160,1392,0.8493608385527727,369,92,0.7897604412071642,0.4972877768417879
p_exp_H2,3,5,35,350,420,0.8373171764208707,369,92,0.8100736883433383,0.44315261952746815
p_exp_He,1,1,65,585,715,0.8374924089399967,326,82,0.88328018770552,0.3090416567176936
p_exp_He,1,2,52,468,572,0.8731366287463621,326,82,0.8514422099520969,0.33645590571184836
p_exp_He,1,3,116,1044,1276,0.8905735532942339,326,82,0.6987614924968342,0.4440403239683968
p_exp_He,1,4,82,738,902,0.831238875307588,327,81,0.742743432772819,0.3518241024078454
p_exp_He,1,5,54,486,594,0.8224849305210044,327,81,0.6335118833220685,0.5071304402827564
p_exp_He,2,1,153,1377,1683,0.8404643353456522,326,82,0.777351775981007,0.43940942833188107
p_exp_He,2,2,26,234,286,0.8961014788094185,326,82,0.8757365452420567,0.2852368898104493
p_exp_He,2,3,55,495,605,0.7250469020860908,326,82,0.8327103823728832,0.3546386061370042
p_exp_He,2,4,72,648,792,0.8446907079254495,327,81,0.8197347523085281,0.34779443246652153
p_exp_He,2,5,39,351,429,0.7771664529759058,327,81,0.7047574894000048,0.38477188001323437
p_exp_He,3,1,64,576,704,0.8322082345877369,326,82,0.8014458850680839,0.3586523297856689
p_exp_He,3,2,40,360,440,0.7386701251057387,326,82,0.8298358480310928,0.37603617460054045
p_exp_He,3,3,32,288,352,0.8085818711608489,326,82,0.7798734154783009,0.4101810999137405
p_exp_He,3,4,193,1737,2123,0.8364463648410799,327,81,0.7059786096865112,0.43889974151612804
p_exp_He,3,5,71,639,781,0.8527602217118297,327,81,0.7288603953764221,0.37281508388233636
p_exp_N2,1,1,84,1176,1428,0.8693181153822522,542,136,0.8376488023395565,0.5749742289340397
p_exp_N2,1,2,167,2338,2839,0.8293656366354052,542,136,0.820600116611919,0.5963548090772467
p_exp_N2,1,3,78,1092,1326,0.8566169815448379,543,135,0.7554204838329658,0.6585652876496273
p_exp_N2,1,4,90,1260,1530,0.7485557143298749,543,135,0.8207986635882093,0.5087246063870027
p_exp_N2,1,5,62,868,1054,0.8488410337013718,542,136,0.7743476392860653,0.5203133953260212
p_exp_N2,2,1,117,1638,1989,0.7883691001614849,542,136,0.8125647260717459,0.6172340308014885
p_exp_N2,2,2,194,2716,3298,0.8382037126527422,541,137,0.8088198956339736,0.6390747438009824
p_exp_N2,2,3,76,1064,1292,0.843444747281358,543,135,0.7680438895718866,0.6331873564181482
p_exp_N2,2,4,47,658,799,0.7965017378599204,543,135,0.6733574397007691,0.6245396457255274
p_exp_N2,2,5,131,1834,2227,0.8367743965462331,543,135,0.7896831001060804,0.5275394088766399
p_exp_N2,3,1,150,2100,2550,0.7898504972616116,542,136,0.7381632320828082,0.554958018093151
p_exp_N2,3,2,64,896,1088,0.7057071624805951,542,136,0.879111197934803,0.47987212092026893
p_exp_N2,3,3,40,560,680,0.8041662374436171,543,135,0.8591266615824286,0.4833700957185678
p_exp_N2,3,4,43,602,731,0.8043173160004858,542,136,0.7558550964052648,0.6679940086511096
p_exp_N2,3,5,38,532,646,0.8260848215150445,543,135,0.7604144248363613,0.6701856102184147
p_exp_O2,1,1,67,938,1206,0.8446196209965842,556,139,0.8754846847846298,0.4571993818077868
p_exp_O2,1,2,34,476,612,0.8361895485888173,556,139,0.8228390280307295,0.4975056686504617
p_exp_O2,1,3,78,1092,1404,0.7822270463668777,555,140,0.782428273694451,0.5555204728291484
p_exp_O2,1,4,38,532,684,0.8745357441759234,556,139,0.7434725956304729,0.5830508787754634
p_exp_O2,1,5,109,1526,1962,0.8691072276571594,557,138,0.8104225847911564,0.4794449678664694
p_exp_O2,2,1,61,854,1098,0.8214264368911612,556,139,0.790471397013651,0.5678493361786076
p_exp_O2,2,2,47,658,846,0.8604642247322797,555,140,0.7953341457514144,0.5792216880218648
p_exp_O2,2,3,115,1610,2070,0.8262792980595747,556,139,0.8132259550771399,0.5011827162238054
p_exp_O2,2,4,57,798,1026,0.8196840560314803,556,139,0.7819223851767326,0.5184676091899707
p_exp_O2,2,5,78,1092,1404,0.7795960378359619,557,138,0.8223566659293908,0.4695260678874029
p_exp_O2,3,1,56,784,1008,0.8023330104080242,556,139,0.7555987984940608,0.5369467564945387
p_exp_O2,3,2,87,1218,1566,0.784151832362495,556,139,0.8005694052802759,0.561488132090714
p_exp_O2,3,3,34,476,612,0.8152679662443552,555,140,0.8354702495445909,0.500344258190479
p_exp_O2,3,4,29,406,522,0.810403899647146,556,139,0.7572467138272463,0.5616181215542667
p_exp_O2,3,5,186,2604,3348,0.8398511085037138,557,138,0.7994412308467423,0.5429918705615034
s_sim_CH4,1,1,16,64,80,0.8077247671258911,136,35,0.7350697969743839,0.14636252265931254
s_sim_CH4,1,2,6,24,50,0.7573140116883098,137,34,0.7826915482033754,0.15962607839172022
s_sim_CH4,1,3,16,64,80,0.9159073365407076,137,34,0.7422846866281426,0.15059556007531044
s_sim_CH4,1,4,59,236,295,0.8350578205567702,137,34,0.8590801967901907,0.13487788725102925
s_sim_CH4,1,5,141,564,705,0.9020727603142437,137,34,0.7928686456634764,0.15961099773313225
s_sim_CH4,2,1,4,16,50,0.6570180110488519,136,35,0.7586800097132563,0.15731066009081848
s_sim_CH4,2,2,57,228,285,0.8608435881668732,137,34,0.6694417133732273,0.158678339173941
s_sim_CH4,2,3,14,56,70,0.7831372510861595,137,34,0.6930193265177715,0.1833375381110945
s_sim_CH4,2,4,3,12,50,0.6858730863946905,137,34,0.8672998465687775,0.12344989119352472
s_sim_CH4,2,5,35,140,175,0.8466684972962704,137,34,0.8050881327197977,0.15553101379934955
s_sim_CH4,3,1,81,324,405,0.8388283861006737,136,35,0.6970227390669095,0.1986094552176523
s_sim_CH4,3,2,130,520,650,0.8345507319371692,137,34,0.8273640409378719,0.14905640877562798
s_sim_CH4,3,3,20,80,100,0.5356749408592483,137,34,0.5633262835233627,0.21607013510275133
s_sim_CH4,3,4,7,28,50,0.7142341266291173,137,34,0.805075001680822,0.13254869141725675
s_sim_CH4,3,5,31,124,155,0.8698601368198624,137,34,0.5978946062098323,0.16146325471228742
s_sim_CO2,1,1,91,364,364,0.9249352483557899,124,31,0.5012790594911165,0.23002499183218383
s_sim_CO2,1,2,63,252,252,0.7708656253805793,124,31,0.7791556896399068,0.16668358161561941
s_sim_CO2,1,3,10,40,50,0.829371010224493,124,31,0.7630160864538031,0.23600105401361068
s_sim_CO2,1,4,12,48,50,0.8176914422513264,124,31,0.8683867159412477,0.1600709837239956
s_sim_CO2,1,5,7,28,50,0.9028753134400538,124,31,0.6996722772346139,0.19443491396759716
s_sim_CO2,2,1,1,4,50,0.8392537068084363,124,31,0.5702598206991132,0.21240832086686412
s_sim_CO2,2,2,127,508,508,0.8918611495846728,124,31,0.7313062239342887,0.2461277980980926
